地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾區,發電廠,墓地,機場,殯儀館,高鐵,高速&快速道路,
臺中市西屯區市政南一路１００號十樓之１０,1280,30.8,住宅大樓(11層含以上有電梯),4,2,1,2,2,1,1,1,0.18224635,4.592664867,1.026218574,0.728480397,1.042664058,1.219786189,2.114233863,1.158881689,1.158025401,0.164743244,0.313945117,0.462851357,0.728482185,3.01482132,3.249831183,3.2474759,15.71117951,4.910184998,11.9463995,4.657203403,5.517790399,0.869172768,
臺中市西屯區環中路二段１５７７號十一樓之６,918,24.64,住宅大樓(11層含以上有電梯),3,3,1,2,1,1,1,1,0.364338755,6.254623541,1.810473532,1.366109163,0.657072059,1.992765476,2.921345334,1.994160494,0.936272255,0.678074966,0.571668905,0.646853063,1.366110044,2.700823457,4.468019102,3.208225173,15.01970737,3.372037728,10.25830499,3.645374033,7.092896341,0.114678225,
臺中市西屯區寶慶街３０巷９號十二樓之１９,198,8.5,住宅大樓(11層含以上有電梯),28,3,0,1,0,1,1,1,0.100034464,5.387513214,1.277980485,1.248499653,1.498657223,0.731661452,1.911321928,2.077618018,0.162780376,0.382871303,0.446008687,0.791559419,1.248498191,4.048283198,4.165734533,2.262522304,16.3943736,4.233765126,10.54276369,4.201371564,7.398802446,1.492330382,
臺中市西屯區至善路１２１巷６號十二樓之２２,228,8.58,住宅大樓(11層含以上有電梯),28,3,0,1,0,1,1,1,0.08533078,5.984331379,1.698838527,1.443324586,1.222912472,1.452806013,2.570005697,2.62615193,0.74470225,0.531891746,0.29052379,0.210357384,1.443324162,3.525919369,4.696562904,2.40811984,15.71330607,3.544127975,10.05809806,4.316941569,7.558706891,0.942587968,
臺中市西屯區西安街７６巷１２弄２６之３號,830,33.01,公寓(5樓含以下無電梯),39,1,0,6,6,6,0,0,0.236022516,6.045049871,2.236465305,1.968403434,1.609959689,1.883909395,3.067319859,2.434688452,1.126685386,0.405994529,0.136028667,0.673134043,1.968403162,3.593576529,4.177261416,2.233997491,15.49582886,3.070907461,9.521778705,4.119345975,8.032212843,0.616942883,
臺中市西屯區大祥街１１號十七樓之１,1300,48.66,住宅大樓(11層含以上有電梯),25,3,0,3,2,2,1,1,0.145306405,4.192518422,0.342058558,0.843093924,1.724777737,0.374038086,0.893054845,1.278057011,1.00784788,0.427783119,0.374038086,0.71159002,0.843092203,4.178638754,2.717638296,2.714608498,16.85305584,5.461922812,12.01181407,3.864231431,6.079900532,1.942975802,
臺中市西屯區中康街１４３號四樓之６,493,20.43,華廈(10層含以下有電梯),30,1,0,2,1,1,1,1,0.292895596,4.597171886,4.350337174,4.312225337,4.222921514,2.847549238,4.455457413,1.883898502,2.071792797,0.170249352,0.422772464,2.138959542,4.312224165,6.102793592,4.086500058,1.10054315,15.64393966,3.353426493,8.037172729,5.286435206,10.48242628,0.960994145,
臺中市西屯區至善路２４２號八樓之８,205,8.3,住宅大樓(11層含以上有電梯),24,2,0,1,1,1,1,1,0.145084091,5.843476564,1.927131334,1.705166609,1.490887369,1.533507121,2.718712787,2.575087854,0.778636674,0.63964738,0.284732531,0.480066222,1.705166056,3.70498165,4.522457392,2.170566154,15.76786053,3.421917177,9.822655379,4.376857964,7.834423307,0.9149649,
臺中市西屯區美滿東三巷８８號四樓之１,3568,91.14,住宅大樓(11層含以上有電梯),8,1,0,3,2,2,1,1,0.05994433,5.030870641,1.529996528,1.607666648,1.927774217,0.614395915,1.886279741,1.657573841,0.314515814,0.808065032,0.464758396,1.020457077,1.607664927,4.469546237,4.238434321,1.928921501,16.75741004,4.415015832,10.49024799,3.884239353,7.691166756,1.898568749,
臺中市西屯區市政北七路１７５號二十七樓之３,3283,92.48,住宅大樓(11層含以上有電梯),11,3,3,4,2,4,1,1,0.337872592,5.110980504,0.612634146,0.187770716,0.788312092,0.885832165,1.791860547,1.711697831,1.258759429,0.223207563,0.850313848,1.105875746,0.187770404,3.357615278,3.565706772,3.358095787,15.97229613,4.563448886,11.29355758,4.637213,6.348458685,1.154507134,
臺中市西屯區西屯路二段上石南八巷３７號六樓,860,33.61,住宅大樓(11層含以上有電梯),23,2,1,3,2,2,1,1,0.159642955,5.88824964,1.529441069,1.307598093,1.202289626,1.270410829,2.379919867,2.543838538,0.589174073,0.364043397,0.101731932,0.266699629,1.307597455,3.608325087,4.526518071,2.408624125,15.86357025,3.734405467,10.22119184,4.468636041,7.455176487,1.019716861,
臺中市西屯區逢大路３７號,1348,57.35,住宅大樓(11層含以上有電梯),16,1,1,3,2,2,1,1,0.104502463,5.328517048,1.813833834,1.738426968,1.792836604,1.126175607,2.382556558,2.034876399,0.40608023,0.81732561,0.568324038,0.84250773,1.738425771,4.183905822,4.685432155,1.827967895,16.30963979,3.872495246,10.02298808,4.394821322,7.90914356,1.447250185,
臺中市西屯區國安一路１３１號四樓之８,1200,35.94,住宅大樓(11層含以上有電梯),11,1,1,3,2,2,1,1,0.058002826,8.75018399,4.728791266,4.245437703,3.375488594,4.907678993,5.865452257,1.025227787,2.138267665,0.124935249,0.575782402,0.402511333,4.24543907,2.418005412,2.918329402,4.224894531,12.35302477,1.418394,8.646985798,1.199794029,8.759005318,2.55994063,
臺中市西屯區環中路三段６３號十五樓之６,1542,47.7,住宅大樓(11層含以上有電梯),5,3,1,2,2,2,1,1,0.197213452,6.017992708,1.673183137,1.195197896,0.393348159,1.903393655,2.830174298,2.069792813,0.955207446,0.957397897,0.645313357,0.815620556,1.195199118,2.573441682,4.207687681,3.424723646,15.01394127,3.589246165,10.5237567,3.674628022,6.812535896,0.219700341,
臺中市西屯區寧夏東一街２９號五樓之２,1855,154.81,華廈(10層含以下有電梯),28,1,2,5,2,2,1,1,0.275393833,4.170675478,1.884784797,2.211181657,2.623822605,0.313593032,1.350115292,0.875661812,1.367219746,0.146665972,0.313593032,0.063722592,2.211179481,5.416918503,3.832974771,2.117247506,17.36283863,5.431987682,11.15293613,2.812655695,7.809661742,2.906652618,
臺中市西屯區大弘三街３９號三樓之８,330,12.33,華廈(10層含以下有電梯),27,1,0,1,0,1,1,1,0.153018797,3.762477798,1.403799712,1.861053938,2.581189158,0.898749233,0.622337034,1.345776631,1.382445253,0.05561021,0.260921718,0.160101787,1.861051746,5.235494668,2.976908889,2.955342351,17.82688789,5.853432322,11.89545564,2.759070941,6.998707004,2.92264214,
臺中市西屯區黎明路三段３１０號一樓之９,222,7.15,住宅大樓(11層含以上有電梯),27,1,0,1,0,1,1,1,0.406982728,6.314063813,2.37199909,2.0544076,1.575432667,2.121676209,3.271091358,2.160175174,1.373070156,0.202467101,0.314173506,0.671987267,2.054407622,3.372689938,4.000599653,2.461900514,15.21692645,2.845497409,9.427962158,3.842319817,8.024422636,0.338199814,
臺中市西屯區成都路２２９之１１號,825,46.97,華廈(10層含以下有電梯),30,2,0,3,2,2,1,1,0.079830595,3.859140085,2.219434239,2.428041851,2.40278809,0.483272832,1.321708866,0.570983707,1.650022093,0.304671955,0.147351265,0.403246616,2.551492751,5.742157703,4.003753536,2.038102155,17.0507818,5.611776807,11.14299061,2.591093449,8.084562644,3.214025475,
臺中市西屯區寧夏路７９號七樓之２,1155,103.85,住宅大樓(11層含以上有電梯),31,2,0,0,1,2,1,1,0.191543321,3.953562234,1.747279473,2.135574193,2.464091062,0.657899725,1.033697734,1.128005548,1.532185063,0.501239548,0.402324906,0.354589273,2.135571969,5.436133637,3.484698953,2.473305464,17.59257751,5.681701079,11.49902068,2.651060425,7.527180034,2.991492373,
臺中市西屯區惠中路一段１９８號二十三樓之１,3250,90.83,住宅大樓(11層含以上有電梯),12,3,2,4,2,2,1,1,0.230050618,4.544620422,0.294817131,0.41536558,1.272296581,0.692191376,1.411181734,1.174618591,1.092147763,0.594827911,0.692191376,0.902059596,0.415364745,3.66208242,2.982210811,2.979411703,16.34263987,5.145883546,11.86157077,4.379144227,5.920466601,1.429286696,
臺中市西屯區弘孝路６７之１１號十一樓,750,25.76,住宅大樓(11層含以上有電梯),20,3,1,3,1,2,1,1,0.171161813,5.227073739,0.770756333,0.66025842,1.082965698,0.796215338,1.707258401,2.09891753,0.75097597,0.302069514,0.617182543,0.8582057,0.660256945,3.7008438,3.768892483,2.850064475,16.21543097,4.434717388,10.97911916,4.351983661,6.819586136,1.302404321,
臺中市西屯區福順路２５５巷５號二樓,480,26.65,公寓(5樓含以下無電梯),42,1,0,3,2,1,0,0,0.072043445,7.551817799,3.440371373,2.953413594,2.082021304,3.661742421,4.590880404,0.322949442,0.84658801,0.415285235,0.617855768,0.901033734,2.953414991,1.88228696,3.653906368,3.650882806,13.41072282,2.22046517,9.437362131,2.014718857,7.782828522,1.298964483,
臺中市西屯區惠來路三段２４８號九樓之６,820,25.82,住宅大樓(11層含以上有電梯),20,2,0,2,2,1,1,1,0.127488067,5.217343418,1.290495742,1.338685123,1.675030934,0.55923974,1.789466367,1.886286966,0.203045852,0.552459716,0.473121771,0.993639357,1.338683437,4.242388745,4.091750116,2.184202378,16.59741548,4.395485995,10.61834906,4.001861324,7.444484173,1.693899103,
臺中市西屯區永福路１３２號十樓之５,780,34.25,住宅大樓(11層含以上有電梯),26,2,0,3,2,2,1,1,0.287654736,7.794944212,3.577287054,3.105601891,2.254942075,3.736651597,4.69798424,0.462434173,1.059883867,0.291701491,0.403736908,0.772531833,3.105603117,2.188312968,3.341556887,3.970015513,13.44319702,1.911561342,9.120641237,2.074379798,8.092925447,1.419415912,
臺中市西屯區大祥街１１號八樓之５,455,45.47,住宅大樓(11層含以上有電梯),25,2,0,3,2,2,1,1,0.145306405,4.192518422,0.342058558,0.843093924,1.724777737,0.374038086,0.893054845,1.278057011,1.00784788,0.427783119,0.374038086,0.71159002,0.843092203,4.178638754,2.717638296,2.714608498,16.85305584,5.461922812,12.01181407,3.864231431,6.079900532,1.942975802,
臺中市西屯區環中路二段１５７７號十五樓之２,1158,34.55,住宅大樓(11層含以上有電梯),3,3,1,2,2,1,1,1,0.364338755,6.254623541,1.810473532,1.366109163,0.657072059,1.992765476,2.921345334,1.994160494,0.936272255,0.678074966,0.571668905,0.646853063,1.366110044,2.700823457,4.468019102,3.208225173,15.01970737,3.372037728,10.25830499,3.645374033,7.092896341,0.114678225,
臺中市西屯區弘孝路９５號二樓,1600,72.01,住宅大樓(11層含以上有電梯),23,1,1,4,2,2,1,1,0.207997042,5.235916134,0.854831653,0.81921204,1.236374951,0.745860738,1.67145746,2.213382088,0.600372626,0.266106875,0.548139031,0.873128132,0.819210422,3.849136669,3.811655401,2.693009099,16.33305124,4.445599463,10.91343637,4.232516111,6.958715944,1.403774891,
臺中市西屯區環中路三段６９號二十九樓之３,2800,86.12,住宅大樓(11層含以上有電梯),6,3,2,4,2,2,1,1,0.209410483,5.986974014,1.666186696,1.18262108,0.35953603,1.905073177,2.830256081,2.073274126,0.953472088,0.938267245,0.679071609,0.857711711,1.182622376,2.543009659,4.160344644,3.468923367,15.00045944,3.617603079,10.56293842,3.668535082,6.76781448,0.258823884,
臺中市西屯區至善路６６號六樓,800,34.9,住宅大樓(11層含以上有電梯),29,2,0,3,2,2,1,1,0.171427126,5.857089967,1.342850433,0.997151519,0.749623799,1.449127615,2.371855518,2.517463062,0.933005456,0.366048055,0.039525476,0.311470791,0.997151519,3.226924143,4.35275737,2.861608222,15.61474988,3.797320171,10.48371776,4.240630436,7.061138089,0.682758843,
臺中市西屯區櫻城三街２１號六樓之９,365,12.1,華廈(10層含以下有電梯),27,2,0,1,1,1,1,1,0.193866991,5.023055211,1.124949706,1.242985781,1.694473222,0.368875788,1.571695118,1.866019223,0.41884709,0.602358608,0.337035978,1.063143201,1.242983899,4.295114215,3.876233834,2.331677636,16.71621337,4.596031004,10.83533799,3.86228393,7.286639761,1.788451416,
臺中市西屯區工業區一路９６之３０號三樓之２,1088,42.62,住宅大樓(11層含以上有電梯),13,1,1,3,2,2,1,1,0.127146473,7.053183925,3.603754703,3.094301418,2.235489778,3.906804187,4.806654012,0.924585829,1.205185516,0.798404615,0.886088886,0.38056467,3.094303307,0.872536318,3.668182862,2.672763016,12.95642127,2.103345992,10.27373053,1.750851763,7.051378237,1.758018144,
臺中市西屯區青海路二段１８８號十樓之１,3850,129.36,住宅大樓(11層含以上有電梯),11,2,2,4,2,3,1,1,0.261464686,5.268156704,0.969887185,0.945982919,1.316835334,0.69703394,1.717125597,2.240164028,0.473164525,0.247819954,0.565769742,0.843795952,0.945981338,3.918379813,3.900954947,2.565406799,16.36710962,4.3966343,10.81584295,4.201186593,7.08536406,1.433459624,
臺中市西屯區臺灣大道三段３８９號十樓之７,3300,98.21,住宅大樓(11層含以上有電梯),11,2,2,4,2,3,1,1,0.224203229,5.232679902,0.712593637,0.383346982,0.794903806,0.904988046,1.832131679,1.901304696,1.070872426,0.149326132,0.682103503,0.923529716,0.383346312,3.406868528,3.712066128,3.167442444,15.97799176,4.426803262,11.11198449,4.60577204,6.549319266,1.145250032,
臺中市西屯區河南路三段１３１號十一樓之１,1228,31.99,住宅大樓(11層含以上有電梯),15,3,1,1,1,1,1,1,0.380283218,5.11389242,0.722734256,0.216163733,0.666663256,1.039134339,1.9236086,1.664768613,1.41766472,0.406140894,0.89763356,1.163678923,0.216165339,3.191948663,3.590388677,3.512825408,15.82483891,4.541150455,11.336557,4.575404446,6.232025487,0.976396724,
臺中市西屯區市政北一路２號八樓之２,3750,124.58,住宅大樓(11層含以上有電梯),9,2,2,0,1,0,1,1,0.237858566,4.131708982,0.40161389,0.838140589,1.714948223,0.373174161,1.000232962,1.079061038,0.8314771,0.262420895,0.373174161,0.722,0.838139261,4.095184512,2.613432555,2.610488936,16.78308906,5.531910803,12.14490242,3.992599665,5.882359634,1.870456831,
臺中市西屯區河南路三段１３１號六樓之２,810,19.41,住宅大樓(11層含以上有電梯),15,2,0,1,1,1,1,1,0.380283218,5.11389242,0.722734256,0.216163733,0.666663256,1.039134339,1.9236086,1.664768613,1.41766472,0.406140894,0.89763356,1.163678923,0.216165339,3.191948663,3.590388677,3.512825408,15.82483891,4.541150455,11.336557,4.575404446,6.232025487,0.976396724,
臺中市西屯區長安路二段３３５巷１３號二樓,430,19.23,公寓(5樓含以下無電梯),35,1,0,3,2,2,0,0,0.140975274,3.550401438,2.776227967,2.917869249,2.835503354,0.54114175,2.074534304,0.410962799,1.797009543,0.345104224,0.163714098,0.466865677,3.008814733,5.944888809,4.80118691,1.305524436,16.43504195,5.268672653,10.43449182,3.0142733,8.803896143,2.746738624,
臺中市西屯區河南路二段４７０號五樓之１,675,26.96,住宅大樓(11層含以上有電梯),24,1,0,2,2,2,1,1,0.0911095,5.571385218,1.096658507,0.870650355,0.970386173,1.094754156,2.040511738,2.377254887,0.670096395,0.086329548,0.386269107,0.513871184,0.870649574,3.540407308,4.106379952,2.724113803,15.96935242,4.091126146,10.65989782,4.598025079,7.035542507,1.035688532,
臺中市西屯區逢甲路１０１之３號,413,20.45,公寓(5樓含以下無電梯),43,1,0,3,0,3,0,0,0.159596204,5.820273041,1.944822393,1.728305834,1.52041344,1.533875351,2.72564346,2.556923532,0.776880278,0.655006713,0.294513425,0.509182026,1.728305261,3.73174105,4.514460455,2.141302026,15.78440382,3.420859896,9.805206013,4.394480429,7.860794703,0.925758837,
臺中市西屯區至善路２３４巷１２號七樓之１０,280,11.01,華廈(10層含以下有電梯),20,2,0,1,0,1,1,1,0.176376549,5.831697738,1.886823972,1.668733287,1.470257921,1.495082141,2.677699126,2.554541545,0.741745176,0.666010212,0.318290929,0.457419881,1.668732711,3.70822295,4.563735854,2.178915871,15.79123782,3.46100486,9.863019237,4.398870103,7.802600839,0.945995771,
臺中市西屯區福瑞街１３６號十樓之３,720,39.59,住宅大樓(11層含以上有電梯),27,2,1,3,2,2,1,1,0.124833961,8.36468763,4.971164288,4.470407909,3.587622444,5.219667104,6.145899494,0.512297856,2.362206784,0.779259061,0.729759689,0.909191543,4.470409516,2.081998694,3.469576427,3.807741838,11.84846088,0.802948479,9.111267794,0.536215389,8.499030509,2.871625962,
臺中市西屯區何厝東一街９之３號,700,40.71,華廈(10層含以下有電梯),29,1,1,3,1,2,0,1,0.162284332,4.016315143,1.095699007,1.545800003,2.331207075,0.697914039,0.593669292,1.654144472,1.366780415,0.350545165,0.274731041,0.161927312,1.545797805,4.919734556,2.98911868,2.957827893,17.51705135,5.622628957,11.7882708,3.074371347,6.845533696,2.625122554,
臺中市西屯區市政路１０５號十八樓之５,2899,69.05,住宅大樓(11層含以上有電梯),13,3,3,3,2,2,1,1,0.279732587,4.38218062,0.595938244,0.584492113,1.309709798,0.724333168,1.595396779,0.940071995,0.963272593,0.525007537,0.649779527,0.644088262,0.584492437,3.525150654,2.888936254,2.886320376,16.22038034,5.260417005,12.06124886,4.587570305,5.63032956,1.329102996,
臺中市西屯區至善路１２６號七樓之１５,308,14.55,住宅大樓(11層含以上有電梯),28,2,0,2,0,2,1,1,0.140367224,5.971440889,1.495884055,1.220946057,1.034426387,1.372295002,2.421447391,2.652477081,0.739764638,0.34571481,0.239582593,0.127815316,1.220945684,3.436781847,4.508019679,2.577553816,15.72510746,3.697187991,10.27196891,4.333597545,7.335801712,0.850438624,
臺中市西屯區大墩二十街８７號六樓之１,762,29.24,華廈(10層含以下有電梯),28,2,0,3,3,3,1,1,0.04261527,3.967247959,0.861330129,1.362276144,2.215455688,0.552858347,0.378908004,1.699923592,1.043278762,0.194348485,0.328488656,0.536115296,1.362274116,4.739390531,2.657003078,2.653777158,17.39227636,5.742797913,12.06823573,3.279304796,6.429173534,2.502177393,
臺中市西屯區工業區一路５８巷１１弄６號四樓之４９,120,9.28,住宅大樓(11層含以上有電梯),30,1,0,1,0,1,1,1,0.232718755,7.411360101,3.775904207,3.26815013,2.391296018,4.056008616,4.970406076,0.618919308,1.24171714,0.480236649,1.141673513,0.60854522,3.268151892,1.175637699,4.019400647,2.998609916,12.84486225,1.879777888,9.922067053,1.523456692,7.409363361,1.797650283,
臺中市西屯區福順路２５５巷２０號四樓,300,22.32,公寓(5樓含以下無電梯),42,1,0,3,1,2,0,0,0.036617223,7.560505835,3.469629299,2.980741812,2.107011632,3.694740528,4.623679767,0.280901788,0.868569449,0.366356779,0.665417493,0.881476369,2.980743233,1.841642751,3.669564413,3.616095065,13.36574122,2.235082014,9.455053423,1.969431142,7.769734971,1.333532178,
臺中市西屯區永福路６０號七樓之２０之２１,1300,66.14,住宅大樓(11層含以上有電梯),28,2,0,4,2,3,1,1,0.098222988,7.643462026,3.511273596,3.027354581,2.159541931,3.726235161,4.655524639,0.298408025,0.929316788,0.415940945,0.57652952,0.821389953,3.027355945,1.951072318,3.558963555,3.729857173,13.37917857,2.125157383,9.34323481,1.986611142,7.878396652,1.362404024,
臺中市西屯區順和三街１００號三樓,575,34.66,華廈(10層含以下有電梯),29,1,0,6,1,3,0,1,1.387323119,7.055941895,6.015037643,5.512938308,4.699173251,6.35093934,7.21585164,1.759856538,1.520501287,0.641762685,0.998477519,1.280207082,5.512940368,2.161862017,4.173206418,2.923271863,10.53573753,1.547727328,10.84094104,1.608413423,7.792878663,2.579991442,
臺中市西屯區福順路９０７巷７號,150,9.53,華廈(10層含以下有電梯),28,1,0,1,0,1,1,1,0.245193781,8.11019634,4.774696483,4.270544112,3.388398719,5.035271171,5.958215764,0.293155589,2.179154622,0.764704067,0.985513558,0.92158661,4.270545783,1.810367567,3.67988438,3.547754479,11.96249562,0.904361233,9.353651602,0.568043997,8.226752138,2.705883408,
臺中市西屯區臺灣大道三段５６５號二十樓之３,2988,97.17,住宅大樓(11層含以上有電梯),7,3,2,3,2,3,1,1,0.268668621,5.750805307,1.25263958,0.818721559,0.433658206,1.449810659,2.378877507,2.297673699,1.206823294,0.602984182,0.345399847,0.617704664,0.81872223,2.993015225,4.215368386,3.183600368,15.47774482,3.912712773,10.71027022,4.138241924,6.763972186,0.594898135,
臺中市西屯區福科路５２６巷１號九樓之９,1500,37.98,住宅大樓(11層含以上有電梯),1,2,1,2,2,1,1,1,0.178470381,8.26176941,4.216964541,3.72938083,2.855659179,4.43538871,5.364673878,0.498406354,1.616225245,0.086951716,1.094413721,0.198241361,3.729382244,2.056251901,3.238157117,3.883742578,12.72815704,1.684549296,9.014284019,1.384871222,8.304643961,2.071553102,
臺中市西屯區西屯路二段２３６號十一樓之７,1310,45.72,住宅大樓(11層含以上有電梯),2,3,1,2,2,2,1,1,0.170900518,5.072149909,0.98608535,1.073623962,1.535175685,0.467723437,1.560836192,2.033176272,0.468593765,0.473708777,0.46016225,1.048588779,1.073622107,4.143464068,3.814612459,2.47887606,16.59600827,4.567200915,10.89310315,3.973547579,7.143700878,1.662585569,
臺中市西屯區青海路二段２４２號十七樓之８,1050,44.66,住宅大樓(11層含以上有電梯),28,3,1,3,1,2,1,1,0.210272877,5.477644083,1.109882358,0.992090222,1.207039936,0.883679529,1.924377178,2.354631495,0.449425165,0.086211653,0.365229837,0.634623111,0.992088995,3.777959889,4.080963367,2.536900178,16.18371992,4.189138163,10.64741881,4.389870911,7.162729431,1.254394288,
臺中市西屯區青海路二段１５３號四樓之８,638,27.86,住宅大樓(11層含以上有電梯),23,1,0,2,1,1,1,1,0.246449437,5.244493319,0.915913822,0.896163981,1.294985402,0.700298783,1.683048675,2.267429708,0.526850097,0.262994577,0.554693485,0.868698311,0.896162352,3.902693559,3.85316604,2.616791025,16.36797183,4.430569765,10.86566095,4.198558477,7.031544715,1.435021474,
臺中市西屯區福聯街１５巷９號三樓之１８,130,6.48,住宅大樓(11層含以上有電梯),27,1,0,1,1,1,1,1,0.320860817,8.041495971,4.703552775,4.198707609,3.317019003,4.967020382,5.888974933,0.26676611,2.112869721,0.753812014,1.058423237,0.922095808,4.198709294,1.731203267,3.732576152,3.476636871,12.01507632,0.963972956,9.417756739,0.618913075,8.146409667,2.643638206,
臺中市西屯區臺灣大道三段５６５號十五樓之２,2707,88.68,住宅大樓(11層含以上有電梯),7,3,2,3,2,2,1,1,0.268668621,5.750805307,1.25263958,0.818721559,0.433658206,1.449810659,2.378877507,2.297673699,1.206823294,0.602984182,0.345399847,0.617704664,0.81872223,2.993015225,4.215368386,3.183600368,15.47774482,3.912712773,10.71027022,4.138241924,6.763972186,0.594898135,
臺中市西屯區國安一路３１之１號十樓之２,820,34.8,住宅大樓(11層含以上有電梯),15,2,1,2,1,1,1,1,0.090922048,8.593359083,4.469789547,3.992430954,3.130118628,4.620783826,5.595281463,0.828770275,1.901909625,0.288567453,0.851332263,0.170972172,3.992432251,2.404177249,2.889191178,4.228984239,12.65116571,1.501703291,8.657692788,1.444312891,8.668468602,2.263565166,
臺中市西屯區市政北一路２６９號二十一樓之３,1590,42.96,住宅大樓(11層含以上有電梯),15,3,1,3,2,2,1,1,0.310365923,4.745866864,0.688548818,0.345779235,0.92034509,1.081112983,1.85286276,1.288168413,1.352002549,0.265647082,0.696846842,0.783228803,0.345780916,3.220588136,3.278157647,3.27555158,15.90389184,4.878716929,11.72099211,4.744200332,5.847806676,0.990535547,
臺中市西屯區西安街１３０巷１０號三樓之１８,170,7.73,華廈(10層含以下有電梯),28,1,0,1,0,1,1,1,0.301754395,5.827881458,2.251484506,2.029442694,1.758163934,1.786140048,3.00579282,2.64612787,1.027334366,0.430785503,0.305540684,0.652567699,2.029442187,3.812468922,4.235370537,2.016290492,15.69662666,3.182311518,9.498868166,4.327780666,8.144056357,0.823068169,
