地段位置或門牌,總價(萬元),總面積(坪),總價/總面積,型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運站,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速道路,高鐵,
桃園市八德區大福里34鄰天祥街102巷26號,890,49.53,17.96890773,住宅大樓(11層含以上有電梯),7,2,1,3,1,2,1,1,0.632292241,2.17696789,0.141934144,1.780284715,3.372119112,8.045006678,2.318251164,1.498314941,1.711226929,1.005675342,0.712585125,0.725071177,2.05812851,2.424154954,2.559345256,5.613846354,8.612797354,3.258557944,5.489245221,13.5625281,5.590025463,9.817721645,
桃園市龍潭區大平里1鄰民有一街189號,408,22.64,18.02120141,住宅大樓(11層含以上有電梯),1,3,0,0,0,1,1,1,4.784006051,12.18850317,1.023203552,5.388128947,10.59160366,16.24776985,7.899396823,6.019295232,5.754886483,4.875732654,1.640892352,1.963622509,4.963586709,12.90423589,1.162711985,18.80634109,26.31332937,5.495168271,17.17324543,28.53760593,7.995842265,21.37466309,
桃園市蘆竹區錦興里7鄰西康路108號,735,40.77,18.02796174,華廈(10層含以下有電梯),29,2,1,3,2,1,1,1,0.418588504,7.172004033,1.410943329,3.595383654,0.720297129,3.597769448,0.965443289,4.056555452,0.771013339,0.406917561,0.301643819,0.503721753,2.543633015,8.021332128,3.038080606,4.894162803,5.744427542,4.444437601,4.064099032,6.395081191,3.633630957,8.377220884,
桃園市龍潭區大平里1鄰民有一街193號,410,22.73,18.03783546,住宅大樓(11層含以上有電梯),1,3,0,0,0,1,1,1,4.788326133,12.19266701,1.032384823,5.391768244,10.59417931,16.24868112,7.893832132,6.019876693,5.757759374,4.879938319,1.636572331,1.963763486,4.966866748,12.90872266,1.157754932,18.80573376,26.30950823,5.488345967,17.17377525,28.53760926,7.992940697,21.37561644,
桃園市龜山區大華里23鄰文化七路111號,430,23.79,18.07482135,華廈(10層含以下有電梯),25,1,0,1,1,1,1,1,5.957674446,8.618989233,6.354470169,7.662117836,6.810083429,1.184563554,1.445676173,1.011147619,0.672350963,0.219257978,0.072356829,0.674182309,0.926992664,1.157400232,0.822244021,5.319034096,2.093646194,1.439966989,6.060040782,13.50763525,1.796383149,10.81627623,
桃園市桃園區中興里5鄰永安路247號,280,15.47,18.09954751,住宅大樓(11層含以上有電梯),26,2,0,1,1,1,1,1,0.285645372,1.575689684,2.902854286,2.19491533,1.804369984,8.901798309,1.843395029,0.67214785,0.579792211,0.336708977,0.422538743,0.36297221,1.248689065,2.548648467,2.258669361,3.269984363,6.238432908,2.373744815,2.804806062,11.37302126,3.71065019,9.119287055,
桃園市平鎮區新榮里31鄰榮興街20號,420,23.2,18.10344828,住宅大樓(11層含以上有電梯),27,3,0,2,1,1,1,1,0.744604196,1.438011413,8.299237111,1.959073237,2.135858627,2.641385507,5.20125452,0.499487317,0.631311259,0.507916124,0.653375855,0.308152285,1.341128679,4.460904325,4.710227312,6.245482433,16.77791017,6.846059713,3.761369711,15.09537664,2.838376864,7.644602815,
桃園市平鎮區新富里2鄰德育路二段104巷50號,700,38.66,18.1065701,住宅大樓(11層含以上有電梯),11,3,2,2,2,1,1,1,0.500045816,1.440376931,8.491955461,1.995135543,2.353539218,2.802235061,5.362393658,0.820966931,0.370556852,0.416163776,0.883286972,0.213640851,1.363220239,4.513447532,4.603947948,6.295218078,16.72399979,6.524362241,3.891746851,15.27404037,3.004931865,7.860989521,
桃園市龍潭區大平里1鄰民有一街185號,410,22.64,18.10954064,住宅大樓(11層含以上有電梯),1,3,0,0,0,1,1,1,4.779553364,12.18419909,1.013928152,5.384359752,10.58889884,16.24674101,7.904937567,6.018608347,5.751888339,4.871394807,1.645199282,1.96341008,4.960180466,12.89960703,1.167869111,18.80684609,26.31709075,5.501994554,17.17260151,28.53749195,7.998676764,21.37359052,
桃園市平鎮區金星里33鄰新光路四段147號,940,51.88,18.11873554,住宅大樓(11層含以上有電梯),7,2,1,3,2,2,1,1,0.990025058,1.962241692,9.705735881,5.23358565,0.726991311,5.956654102,3.836892837,3.223388088,1.706087689,0.416107768,0.868622098,1.125275301,4.508903234,2.806729161,1.388702749,9.531478358,19.75319081,6.452332582,7.089181007,18.34094794,2.517962752,10.79791632,
桃園市桃園區福林里27鄰樹仁一街154號,606,33.43,18.12743045,華廈(10層含以下有電梯),27,1,0,3,1,3,1,1,0.357548061,1.123388208,1.408330658,0.51172152,2.283513309,9.246963561,1.229785894,0.341429912,0.87225749,0.439391984,0.372409599,0.384023525,1.213735397,1.134243943,1.296730856,4.761963628,7.555063989,2.00500714,4.725871925,13.67656196,5.881413291,10.62219749,
桃園市桃園區福林里27鄰樹仁一街154號,606,33.43,18.12743045,華廈(10層含以下有電梯),27,1,0,3,1,3,1,1,0.357548061,1.123388208,1.408330658,0.51172152,2.283513309,9.246963561,1.229785894,0.341429912,0.87225749,0.439391984,0.372409599,0.384023525,1.213735397,1.134243943,1.296730856,4.761963628,7.555063989,2.00500714,4.725871925,13.67656196,5.881413291,10.62219749,
桃園市桃園區福林里27鄰樹仁一街152號,606,33.43,18.12743045,華廈(10層含以下有電梯),27,1,0,3,1,3,1,1,0.363990326,1.124361428,1.412962203,0.508854348,2.283110694,9.253353292,1.222640446,0.343295134,0.865259269,0.433712893,0.365631478,0.378960888,1.216866279,1.129326843,1.293507243,4.762421958,7.554320839,2.001866961,4.727867178,13.6823544,5.887637532,10.62933744,
桃園市平鎮區復興里4鄰廣德街238巷20號,940,51.84,18.13271605,華廈(10層含以下有電梯),21,2,1,3,2,2,1,1,0.367787517,2.098581542,7.740786359,2.403300108,1.777610346,2.479698731,4.610521229,0.601171199,1.831352088,0.268318779,0.219818864,0.246692107,0.69469955,4.156231643,4.512875851,6.334498655,17.16697085,7.504693327,3.623371634,14.55455344,1.661629172,6.983498187,
桃園市中壢區興仁里12鄰興仁路二段99號,174,9.58,18.16283925,華廈(10層含以下有電梯),16,2,0,1,1,1,1,1,1.38064877,4.074197247,3.764189281,3.734920848,4.836374189,4.25602616,4.050504006,0.616007124,0.512256203,0.988012528,0.196149352,0.403427233,4.193689882,2.777624585,3.796061636,3.196962938,11.56261468,6.542664263,3.837523911,12.92447765,3.579244521,7.240334636,
桃園市中壢區普仁里24鄰實踐路81號,500,27.49,18.18843216,公寓(5樓含以下無電梯),33,1,0,3,0,3,0,0,2.046393705,1.606268927,6.251761748,1.490949156,2.816871766,2.523031577,5.386328909,0.893456785,2.290319585,0.144348582,0.318663716,1.299948261,1.728372801,2.672476598,4.860062012,4.231765742,14.07681596,6.182756957,2.872228547,13.9213984,3.727160291,7.129053281,
桃園市中壢區普仁里24鄰實踐路81號,500,27.49,18.18843216,公寓(5樓含以下無電梯),33,1,1,3,0,3,0,0,2.046393705,1.606268927,6.251761748,1.490949156,2.816871766,2.523031577,5.386328909,0.893456785,2.290319585,0.144348582,0.318663716,1.299948261,1.728372801,2.672476598,4.860062012,4.231765742,14.07681596,6.182756957,2.872228547,13.9213984,3.727160291,7.129053281,
桃園市大園區青峰里4鄰領航北路四段60號,715,39.3,18.19338422,華廈(10層含以下有電梯),6,2,1,2,1,1,1,1,0.307119709,7.596513165,0.295687199,7.080897651,6.383591696,0.887750957,0.304426875,4.929958492,4.744468383,2.552772789,1.541633247,1.555373848,6.600257528,5.353911115,4.253614157,4.70858559,11.33545726,1.407848051,5.097384507,6.722946451,4.326883688,0.887750957,
桃園市中壢區至善里6鄰中山東路三段230巷8之1號,447,24.53,18.22258459,住宅大樓(11層含以上有電梯),28,1,0,2,2,2,1,1,1.32987619,2.773113287,6.120098946,2.923251018,4.234558742,4.075858068,4.357581123,0.740534137,0.806453441,0.750812327,0.340738324,1.352248733,2.873368605,4.197656469,6.209026445,5.565090966,14.5043571,4.572776766,4.503323524,15.3837237,5.260950664,8.747402954,
桃園市中壢區普忠里7鄰大仁街51號,160,8.78,18.22323462,華廈(10層含以下有電梯),27,1,0,1,1,1,1,1,1.952919722,1.621395953,6.201272878,1.442647312,2.752904504,2.421190659,5.438210921,1.044110243,2.18342866,0.281088332,0.27619979,1.377321809,1.74378596,2.498661829,4.688398434,4.061160836,13.96140097,6.344774806,2.721112417,13.74734901,3.553988227,6.967630033,
桃園市中壢區龍岡里23鄰龍昌路538號,1290,70.74,18.23579304,住宅大樓(11層含以上有電梯),6,1,2,3,2,2,1,1,2.428887416,3.569587544,7.04359765,3.886862702,4.355204873,5.090425641,4.647794458,2.044711057,1.139595066,1.971913214,0.798612334,0.310510285,3.639030572,5.519112225,5.65854817,6.935455913,15.62355646,3.36291278,5.693012864,16.73953199,4.494124028,9.979734066,
桃園市龍潭區大平里1鄰民有一街179號,714,39.13,18.24686941,住宅大樓(11層含以上有電梯),1,3,0,0,0,2,0,0,4.77221414,12.17708144,0.998917133,5.378119739,10.58436228,16.24490708,7.913780456,6.017346634,5.746891214,4.864240249,1.652101844,1.962979106,4.954528786,12.89196578,1.176476078,18.80749373,26.3230229,5.51294206,17.1713897,28.53713371,8.003116118,21.37168321,
桃園市龍潭區凌雲里12鄰聖亭路250之5號,453,24.81,18.25876663,華廈(10層含以下有電梯),8,2,0,2,2,1,1,1,1.744933098,5.8231549,5.19166412,1.481595585,4.814544506,10.95241459,7.435187228,1.039887888,1.751751505,0.883904921,1.184645559,1.337264867,1.929313117,6.487186916,3.84431252,12.84150502,23.53232244,2.341921007,12.03179051,23.41811254,5.881197103,15.92695041,
桃園市楊梅區青山里34鄰青山一街119之1號,680,37.18,18.2894029,住宅大樓(11層含以上有電梯),3,3,1,2,1,1,1,1,1.63166902,0.951822638,11.51384403,6.737107594,3.601001528,6.997561306,1.066120718,2.000372942,1.382319071,1.097296936,1.268316876,1.736837538,4.994566143,0.20941752,0.984323777,7.268820686,17.41383987,6.680387929,8.136180357,18.57905034,0.504885881,10.99616103,
桃園市中壢區仁義里18鄰中園路95號,625,34.16,18.29625293,華廈(10層含以下有電梯),29,1,1,3,2,2,1,1,0.668999453,1.785101842,6.033092025,1.244773749,2.096149413,1.507657451,5.511626252,0.853229807,2.274213534,0.398798893,0.882681926,1.240961532,1.872649879,1.357982267,3.680587004,3.09951243,13.61975291,5.507974289,1.457175607,12.55873306,2.355989353,5.683508422,
桃園市龍潭區大平里1鄰民有一街193號,416,22.73,18.30180378,住宅大樓(11層含以上有電梯),1,3,0,0,0,1,1,1,4.788326133,12.19266701,1.032384823,5.391768244,10.59417931,16.24868112,7.893832132,6.019876693,5.757759374,4.879938319,1.636572331,1.963763486,4.966866748,12.90872266,1.157754932,18.80573376,26.30950823,5.488345967,17.17377525,28.53760926,7.992940697,21.37561644,
桃園市中壢區過嶺里23鄰松義路127號,930,50.81,18.30348357,住宅大樓(11層含以上有電梯),8,2,1,4,2,2,1,1,1.90195773,4.910655339,8.553158273,6.15098567,4.974536745,5.493987583,3.623142892,3.7839636,5.469642999,1.139767324,1.10041294,0.9180607,3.810824989,3.939027722,3.62756278,6.186892354,13.98219515,7.462443586,6.393718005,14.87776698,2.376805757,7.59824644,
桃園市龍潭區大平里1鄰民有一街189號,415,22.64,18.33038869,住宅大樓(11層含以上有電梯),1,3,0,0,0,1,1,1,4.784006051,12.18850317,1.023203552,5.388128947,10.59160366,16.24776985,7.899396823,6.019295232,5.754886483,4.875732654,1.640892352,1.963622509,4.963586709,12.90423589,1.162711985,18.80634109,26.31332937,5.495168271,17.17324543,28.53760593,7.995842265,21.37466309,
桃園市桃園區南華里11鄰三民路三段317號,600,32.71,18.34301437,華廈(10層含以下有電梯),35,2,0,2,2,1,1,1,0.458720513,0.903755187,2.256686432,1.445991907,1.616558994,8.965277874,1.659268268,0.468748963,0.476514543,0.220638027,0.375681082,0.425522733,0.528998094,1.86775357,1.638934822,3.651891707,6.597424806,2.032292895,3.371175628,12.13947597,4.416672668,9.593060725,
桃園市中壢區中堅里29鄰中山東路三段311號,850,46.33,18.34664364,華廈(10層含以下有電梯),14,2,1,3,2,2,1,1,1.236881028,3.01714694,6.010985899,3.163295654,4.476909273,4.310231059,4.144238309,0.952255325,0.566927481,0.984387228,0.103592508,1.217918131,3.117307692,4.36796883,6.33361765,5.689052713,14.45467461,4.392454001,4.714021675,15.5233534,5.429822399,8.943399603,
桃園市龜山區龍華里18鄰萬壽路一段頂好巷8弄22號,760,41.39,18.36192317,公寓(5樓含以下無電梯),29,1,1,3,2,2,1,0,7.793806911,9.385670234,10.69736684,9.546045096,8.459526522,2.717704639,2.29693652,3.727417023,0.700866227,0.164807103,0.358345955,0.358345955,5.97078824,5.181615904,4.476717775,7.763514308,3.417309623,4.678492898,8.796082575,18.22018519,6.048496823,6.26150383,
桃園市八德區福興里15鄰建國路133巷1弄10號,730,39.75,18.36477987,華廈(10層含以下有電梯),23,1,1,3,2,2,1,1,2.933849189,6.502785692,4.55770134,6.189819379,7.874744616,7.567661179,1.135225331,4.303797504,0.516080706,1.143114604,0.587286527,0.429561463,6.611566757,6.655673099,4.367123233,7.492959582,13.24687548,3.967635453,7.642431042,17.055135,5.137046321,11.48767166,
桃園市平鎮區金星里33鄰新光路四段161號,950,51.69,18.37879667,住宅大樓(11層含以上有電梯),7,1,1,3,2,2,1,1,0.959642678,1.95128712,9.67808383,5.273754748,0.723923131,5.996663512,3.833239381,3.261034991,1.685068346,0.407538503,0.86690867,1.111777625,4.545970035,2.799366922,1.349104385,9.571587087,19.79059195,6.459819215,7.129324668,18.37993304,2.539081871,10.83612153,
桃園市八德區大和里34鄰銀和街71巷2號,750,40.79,18.38685952,住宅大樓(11層含以上有電梯),23,1,0,3,2,1,1,1,2.327121895,4.002525758,1.833448516,3.420408638,5.193435326,7.831038645,1.687335284,3.232617551,0.409781701,0.275036226,0.272234064,1.118074581,3.962389073,3.921181233,4.181023658,6.337664256,10.46852251,4.882120205,7.44926427,15.15128067,7.074586852,10.59641595,
桃園市中壢區興平里10鄰中豐路206號,468,25.45,18.38899804,住宅大樓(11層含以上有電梯),25,2,0,2,2,1,1,1,0.780826869,0.964877255,6.546487601,0.826134202,0.559051183,0.859722129,5.743102975,0.593982886,2.316539373,0.295991147,0.402718309,0.846285133,0.904904825,2.841844271,5.085471632,4.601440155,15.39020872,6.188696559,1.992700533,13.32659693,3.032698712,5.93779983,
桃園市中壢區健行里8鄰華岡街38巷1號,445,24.17,18.41125362,公寓(5樓含以下無電梯),39,1,0,4,0,4,0,0,0.968085105,0.573895623,7.863447113,1.109772154,2.030898269,2.206420324,6.40814081,0.600502457,1.333862875,0.271694009,0.377727377,0.350317604,0.589812225,3.561628784,5.561464804,5.322961278,15.64036266,6.389882911,3.138540071,14.57180366,3.823439303,7.327506156,
桃園市桃園區檜樂里17鄰大有路752號,790,42.9,18.41491841,華廈(10層含以下有電梯),14,1,1,3,2,2,1,1,0.496369666,3.354795064,3.719817881,1.754000176,1.019993016,6.94754502,2.390563428,1.016040946,1.913571373,0.331492256,0.054707943,0.338878325,1.895010714,3.986419987,3.599531312,0.921654717,3.715723914,0.247344841,0.291143296,10.62629517,4.253084871,10.2673698,
桃園市中壢區忠福里10鄰南園二路296巷16號,1150,62.43,18.42063111,住宅大樓(11層含以上有電梯),7,2,2,3,2,2,1,1,0.513494584,2.045663047,5.291626371,1.480479961,1.541176917,0.820300846,4.65493672,1.070740586,3.059831542,0.76433011,0.819693893,0.23734358,2.079888923,1.343421541,3.52686058,3.055985456,13.93969986,4.840928087,0.548143865,11.96996166,1.96654718,4.836539283,
桃園市八德區瑞德里34鄰僑愛一街121號,900,48.82,18.4350676,華廈(10層含以下有電梯),16,1,1,3,2,2,1,1,2.348353598,7.433161648,5.37372635,6.773197687,8.586621929,8.857590553,1.925069114,5.538008811,1.141795363,0.359061425,0.496298258,1.006890932,7.445945599,7.140993404,3.200322257,8.821171885,13.82652643,3.798460385,8.975229906,18.30355842,4.755057768,12.83677194,
桃園市桃園區福元里2鄰大業路一段113號,2450,132.82,18.44601717,住宅大樓(11層含以上有電梯),10,3,3,3,2,4,1,1,0.479742939,1.776775493,3.93268985,2.306574881,0.890519405,8.070645238,0.898449795,0.885300511,0.449534124,0.800074905,0.205187312,0.596944095,1.750437373,2.425338848,2.039060199,1.92682918,4.861455423,1.37148999,1.858104639,11.72751672,4.564719837,10.34402824,
桃園市中壢區德義里11鄰永康三街36號,635,34.34,18.49155504,公寓(5樓含以下無電梯),33,1,0,3,2,2,0,0,1.367013863,0.693456098,6.976681741,0.434106336,1.766929577,1.57407847,6.334575085,0.402851077,2.380967328,0.386829456,0.663516259,0.836860172,0.805961934,2.507690461,4.83880156,4.261066831,14.65521499,6.507059199,2.236474024,13.61402686,3.455458059,6.518485961,
桃園市桃園區中山里24鄰吉昌街119號,920,49.75,18.49246231,華廈(10層含以下有電梯),30,1,1,3,2,2,1,1,1.385648544,2.36872406,2.067289364,2.60676277,3.172667753,7.40021732,3.215273688,1.869675587,0.290420809,0.216724831,0.318316214,0.790818326,2.004686926,3.211550751,3.087625579,4.241094823,7.827846227,3.580984661,4.312858289,11.5745938,3.633368816,8.217752809,
桃園市楊梅區梅溪里22鄰新農街二段110巷17號,790,42.67,18.51417858,華廈(10層含以下有電梯),9,1,1,3,2,2,1,1,0.796801509,1.646530671,11.01993678,7.082850545,4.017795258,8.100064303,1.774258227,1.309523111,1.721121315,1.516094776,0.379454783,0.670325508,6.119186754,1.340949916,1.761341745,7.244769702,17.79205356,5.871689627,9.244937625,19.7052554,0.619136026,12.12791803,
桃園市中壢區普仁里26鄰振興街140號,235,12.69,18.51851852,華廈(10層含以下有電梯),33,1,0,1,1,1,1,1,1.971740303,1.650911415,6.240451851,1.568640205,2.898704553,2.620316647,5.315489562,0.784751419,2.293108848,0.078152338,0.412971634,1.306572735,1.772253516,2.775925777,4.952267375,4.32208735,14.11081628,6.072657966,2.982018952,14.02361397,3.832067144,7.239152699,
桃園市平鎮區忠貞里4鄰中正三路143號,1058,57.13,18.51916681,住宅大樓(11層含以上有電梯),7,3,1,3,2,2,1,1,2.366827264,4.032073621,6.784509366,4.31278364,4.775788215,5.508842609,4.2101951,2.310169538,1.050216001,2.276607552,0.711697036,0.278321831,4.108304987,5.777562912,5.709153093,7.105065756,15.43670833,3.000384687,6.044354071,16.94385607,4.193438357,10.31151946,
桃園市大溪區仁文里30鄰員林路一段3巷29號,1650,89.02,18.53516064,住宅大樓(11層含以上有電梯),7,3,2,3,2,2,1,1,0.470348951,8.62995113,8.152150654,7.407435607,7.775449025,10.10069798,1.890270597,5.371285624,0.816221379,0.083635627,0.687841076,1.031979947,7.228738023,10.09560493,1.371373495,11.10802442,17.01996202,0.819212843,10.55311801,20.88195738,2.095820361,14.74285408,
桃園市八德區瑞泰里27鄰介壽路二段490巷1之2號,640,34.51,18.54534917,公寓(5樓含以下無電梯),38,1,0,2,2,1,0,0,3.580456956,5.238025557,3.13355986,4.609352019,6.412385213,8.075165409,0.520992668,4.456213812,1.456112339,1.026882707,1.002499909,1.935549987,5.227674858,5.040921646,5.337708659,7.171092139,11.67955424,5.591262237,7.91305304,16.30613152,6.723306273,11.36834454,
桃園市中壢區中正里27鄰榮安一街212巷18號,780,42.04,18.55375833,華廈(10層含以下有電梯),22,2,1,3,2,2,1,1,1.291247687,3.704951824,4.115759034,3.382080812,4.5158351,3.958447524,4.147866042,0.255775796,0.426398306,0.605453337,0.232402152,0.456315632,3.825113192,2.632308165,3.892515668,3.271595224,11.94009513,6.565795823,3.618600752,13.07214805,3.511233566,7.194190647,
